Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE MIDTOWN,1187 Upper Serangoon Road  #01-68 ,38,Strata,2476500,65171,6055,23-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-09 ,31,Strata,1819600,58697,5453,23-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #01-49 ,78,Strata,3450600,44238,4110,23-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-18 ,32,Strata,1912300,59759,5552,23-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-35 ,29,Strata,1751400,60393,5611,23-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-16 ,39,Strata,2197500,56346,5235,23-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #01-32 ,71,Strata,3000300,42258,3926,23-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-26 ,24,Strata,1579900,65829,6116,22-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
HIGH STREET CENTRE,1 North Bridge Road  #B1-57 ,30,Strata,430000,14333,1332,22-MAY-2013,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
THE MIDTOWN,1187 Upper Serangoon Road  #01-57 ,46,Strata,2751800,59822,5558,22-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #01-08 ,79,Strata,3809800,48225,4480,22-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
ORCHARD PLAZA,150 Orchard Road  #04-28 ,22,Strata,700000,31818,2956,22-MAY-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PEOPLE'S PARK COMPLEX,1 Park Road  #02-15 ,42,Strata,1850000,44048,4092,22-MAY-2013,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
THE MIDTOWN,1187 Upper Serangoon Road  #01-62 ,24,Strata,1738000,72417,6728,22-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #01-70 ,29,Strata,2031700,70059,6509,22-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-29 ,29,Strata,1714000,59103,5491,22-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #01-06 ,80,Strata,3744700,46809,4349,22-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-27 ,23,Strata,1518700,66030,6134,21-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #01-07 ,79,Strata,3809800,48225,4480,21-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #01-52 ,35,Strata,2412700,68934,6404,21-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-07 ,31,Strata,1819600,58697,5453,21-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
PARKLANE SHOPPING MALL,35 Selegie Road  #04-19 ,37,Strata,620000,16757,1557,21-MAY-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
THE MIDTOWN,1187 Upper Serangoon Road  #02-15 ,39,Strata,2197500,56346,5235,21-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
SUNSHINE PLAZA,91 Bencoolen Street  #06-01 ,50,Strata,1080433,21609,2007,21-MAY-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
INTERNATIONAL PLAZA,10 Anson Road  #02-97 ,27,Strata,814800,30178,2804,20-MAY-2013,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
SUNSHINE PLAZA,91 Bencoolen Street  #01-03 ,39,Strata,1727103,44285,4114,20-MAY-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
THE MIDTOWN,1187 Upper Serangoon Road  #02-34 ,29,Strata,1751400,60393,5611,20-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-02 ,29,Strata,1681400,57979,5386,17-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-41 ,32,Strata,820000,25625,2381,16-MAY-2013,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
ORCHARD PLAZA,150 Orchard Road  #02-10 ,24,Strata,800000,33333,3097,16-MAY-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PEOPLE'S PARK COMPLEX,1 Park Road  #02-41 ,22,Strata,1900000,86364,8023,15-MAY-2013,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
THE MIDTOWN,1187 Upper Serangoon Road  #01-24 ,68,Strata,3246400,47741,4435,15-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-25 ,24,Strata,1579900,65829,6116,14-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #01-71 ,28,Strata,1993900,71211,6616,14-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE MIDTOWN,1187 Upper Serangoon Road  #02-22 ,40,Strata,2396000,59900,5565,14-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
TEXTILE CENTRE,200 Jalan Sultan  #03-34 ,41,Strata,593000,14463,1344,14-MAY-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
THE MIDTOWN,1187 Upper Serangoon Road  #01-53 ,40,Strata,2516300,62908,5844,13-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-24 ,29,Strata,530000,18276,1698,13-MAY-2013,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #B1-16 ,40,Strata,757000,18925,1758,13-MAY-2013,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
THE MIDTOWN,1187 Upper Serangoon Road  #01-69 ,42,Strata,2709800,64519,5994,13-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
ORCHID HOTEL,1 Tras Link  #02-09 ,206,Strata,4500000,21845,2029,13-MAY-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
THE MIDTOWN,1187 Upper Serangoon Road  #02-30 ,29,Strata,1714000,59103,5491,10-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-42 ,32,Strata,818000,25563,2375,10-MAY-2013,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #01-07 ,28,Strata,1090000,38929,3617,10-MAY-2013,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-35 ,15,Strata,890000,59333,5512,10-MAY-2013,Retail,99 Yrs From 05/03/2012,Sub Sale,03,15,159971,Central Region,Bukit Merah
THE MIDTOWN,1187 Upper Serangoon Road  #02-21 ,46,Strata,2697800,58648,5449,10-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
NEW WORLD CENTRE,1 Jalan Berseh  #01-04 ,94,Strata,1680000,17872,1660,10-MAY-2013,Retail,99 Yrs From 31/03/1994,Resale,08,20,209037,Central Region,Rochor
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-42 ,34,Strata,750000,22059,2049,09-MAY-2013,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
THE MIDTOWN,1187 Upper Serangoon Road  #01-12 ,74,Strata,3245400,43857,4074,09-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
GOLDEN MILE COMPLEX,5001 Beach Road  #03-62D ,13,Strata,200000,15385,1429,09-MAY-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
THE MIDTOWN,1187 Upper Serangoon Road  #01-59 ,33,Strata,2271900,68845,6396,09-MAY-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
CUPPAGE PLAZA,5 Koek Road  #03-18 ,27,Strata,725000,26852,2495,08-MAY-2013,Retail,99 Yrs From 17/08/1979,Resale,09,22,228796,Central Region,Orchard
HIGH STREET CENTRE,1 North Bridge Road  #B1-58 ,30,Strata,450000,15000,1394,08-MAY-2013,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
CUPPAGE PLAZA,5 Koek Road  #03-17 ,187,Strata,3375000,18048,1677,08-MAY-2013,Retail,99 Yrs From 17/08/1979,Resale,09,22,228796,Central Region,Orchard
ORCHID HOTEL,1 Tras Link  #02-08 ,198,Strata,4475100,22602,2100,07-MAY-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
PEACE CENTRE/MANSIONS,1 Sophia Road  #04-17 ,60,Strata,698000,11633,1081,06-MAY-2013,Retail,99 Yrs From 02/06/1970,Resale,09,22,228149,Central Region,Rochor
BURLINGTON SQUARE,175 Bencoolen Street  #01-37 ,31,Strata,958000,30903,2871,30-APR-2013,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #04-11 ,44,Strata,530000,12045,1119,30-APR-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
GOLDEN MILE COMPLEX,5001 Beach Road  #03-32A ,96,Strata,876400,9129,848,26-APR-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
PARKLANE SHOPPING MALL,35 Selegie Road  #05-08 ,80,Strata,830000,10375,964,26-APR-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
CUPPAGE PLAZA,5 Koek Road  #05-04 ,39,Strata,631147,16183,1503,25-APR-2013,Retail,99 Yrs From 17/08/1979,Resale,09,22,228796,Central Region,Orchard
CUPPAGE PLAZA,5 Koek Road  #05-03 ,29,Strata,468852,16167,1502,25-APR-2013,Retail,99 Yrs From 17/08/1979,Resale,09,22,228796,Central Region,Orchard
ORCHID HOTEL,1 Tras Link  #02-01 ,83,Strata,1740000,20964,1948,24-APR-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
SULTAN PLAZA,100 Jalan Sultan  #01-22 ,13,Strata,440000,33846,3144,24-APR-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
THE MIDTOWN,1187 Upper Serangoon Road  #02-08 ,31,Strata,1819600,58697,5453,24-APR-2013,Retail,99 Yrs From 24/01/2013,New Sale,19,53,533971,North East Region,Hougang
THE ARCADE,11 Collyer Quay  #03-09 ,21,Strata,1100000,52381,4866,23-APR-2013,Retail,99 Yrs From 01/10/1979,Resale,01,04,049317,Central Region,Downtown Core
ORCHARD PLAZA,150 Orchard Road  #03-69 ,18,Strata,565000,31389,2916,22-APR-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #02-08 ,32,Strata,1020000,31875,2961,19-APR-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PARKLANE SHOPPING MALL,35 Selegie Road  #01-16 ,41,Strata,840000,20488,1903,18-APR-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #02-04 ,21,Strata,1428000,68000,6317,15-APR-2013,Retail,99 Yrs From 05/03/2012,Sub Sale,03,15,159971,Central Region,Bukit Merah
TEXTILE CENTRE,200 Jalan Sultan  #01-31 ,180,Strata,2325000,12917,1200,15-APR-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #02-63 ,20,Strata,295000,14750,1370,12-APR-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #03-12 ,112,Strata,2200000,19643,1825,11-APR-2013,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
SULTAN PLAZA,100 Jalan Sultan  #03-11 ,40,Strata,452000,11300,1050,10-APR-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-43 ,34,Strata,750000,22059,2049,10-APR-2013,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
SIM LIM SQUARE,1 Rochor Canal Road  #06-14 ,53,Strata,1200000,22642,2103,10-APR-2013,Retail,103 Yrs From 30/12/1982,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-03 ,47,Strata,2000000,42553,3953,09-APR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
CONCORDE HOTEL AND SHOPPING MALL,100 Orchard Road  #02-52 ,75,Strata,2000000,26667,2477,09-APR-2013,Retail,99 Yrs From 17/08/1979,Resale,09,23,238840,Central Region,Orchard
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-13 ,30,Strata,1000000,33333,3097,09-APR-2013,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
TEXTILE CENTRE,200 Jalan Sultan  #03-45 ,68,Strata,755000,11103,1031,09-APR-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
FU LU SHOU COMPLEX,149 Rochor Road  #02-04 ,43,Strata,1388000,32279,2999,05-APR-2013,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
SOUTHBANK,883 North Bridge Road  #01-05 ,19,Strata,600000,31579,2934,02-APR-2013,Retail,99 Yrs From 27/01/2006,Resale,07,19,198785,Central Region,Kallang
HIGH STREET CENTRE,1 North Bridge Road  #01-43 ,25,Strata,425000,17000,1579,28-MAR-2013,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
INTERNATIONAL PLAZA,10 Anson Road  #02-01/55/56/57/58 ,136,Strata,3513370,25834,2400,27-MAR-2013,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
SUNSHINE PLAZA,91 Bencoolen Street  #01-69 ,25,Strata,1090000,43600,4051,27-MAR-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-75 ,29,Strata,480000,16552,1538,26-MAR-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
THOMSON V ONE,9 Sin Ming Road  #01-04 ,50,Strata,1300000,26000,2415,22-MAR-2013,Retail,99 Yrs From 08/05/2001,Resale,20,57,575630,Central Region,Bishan
SIM LIM SQUARE,1 Rochor Canal Road  #01-06 ,47,Strata,1850000,39362,3657,21-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #03-17 ,31,Strata,833000,26871,2496,21-MAR-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
HIGH STREET CENTRE,1 North Bridge Road  #02-12/27 ,58,Strata,830000,14310,1329,20-MAR-2013,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
SIM LIM SQUARE,1 Rochor Canal Road  #06-02A ,48,Strata,1388000,28917,2686,19-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #03-27 ,18,Strata,833000,46278,4299,18-MAR-2013,Retail,99 Yrs From 05/03/2012,Sub Sale,03,15,159971,Central Region,Bukit Merah
SIM LIM SQUARE,1 Rochor Canal Road  #02-01 ,107,Strata,2500000,23364,2171,15-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-45 ,69,Strata,990000,14348,1333,14-MAR-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #05-78/79 ,69,Strata,4200000,60870,5655,14-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #01-46 ,19,Strata,1200000,63158,5868,13-MAR-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
GOLDEN MILE TOWER,6001 Beach Road  #02-10 ,24,Strata,330000,13750,1277,12-MAR-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE COMPLEX,5001 Beach Road  #01-89 ,41,Strata,1080000,26341,2447,12-MAR-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #06-54 ,18,Strata,730000,40556,3768,11-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ORCHID HOTEL,1 Tras Link  #01-02 ,21,Strata,1200000,57143,5309,11-MAR-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
ALEXANDRA CENTRAL,321 Alexandra Road  #02-35 ,15,Strata,904000,60267,5599,08-MAR-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-17 ,61,Strata,4728000,77508,7201,08-MAR-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
EON SHENTON,70 Shenton Way  #01-02 ,22,Strata,1510000,68636,6376,07-MAR-2013,Retail,99 Yrs From 06/10/2011,Sub Sale,02,07,079118,Central Region,Downtown Core
SHENTON HOUSE,3 Shenton Way  #02-12 ,66,Strata,1299999,19697,1830,06-MAR-2013,Retail,99 Yrs From 02/06/1969,Resale,01,06,068805,Central Region,Downtown Core
SQUARE 2,10 Sinaran Drive  #10-13 ,89,Strata,3450000,38764,3601,05-MAR-2013,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
SIM LIM SQUARE,1 Rochor Canal Road  #06-59 ,47,Strata,1850000,39362,3657,05-MAR-2013,Retail,103 Yrs From 30/12/1982,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #01-19 ,15,Strata,1259000,83933,7798,01-MAR-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-26 ,15,Strata,694000,46267,4298,01-MAR-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
SIM LIM SQUARE,1 Rochor Canal Road  #01-29 ,39,Strata,4500000,115385,10719,01-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #01-18 ,14,Strata,1175000,83929,7797,01-MAR-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-30 ,10,Strata,840000,84000,7804,01-MAR-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-16 ,30,Strata,2325000,77500,7200,01-MAR-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-38 ,34,Strata,800000,23529,2186,01-MAR-2013,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
ALEXANDRA CENTRAL,321 Alexandra Road  #02-24 ,29,Strata,1686000,58138,5401,28-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-28 ,37,Strata,2708000,73189,6799,28-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-24 ,66,Strata,3197000,48439,4500,26-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-01 ,60,Strata,4650000,77500,7200,25-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #05-09 ,69,Strata,1130000,16377,1521,25-FEB-2013,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
SIM LIM SQUARE,1 Rochor Canal Road  #03-14 ,38,Strata,960000,25263,2347,22-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #03-15 ,17,Strata,659000,38765,3601,22-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
PARC SOMME,62 Somme Road  #01-04 ,14,Strata,380000,27143,2522,21-FEB-2013,Retail,99 Yrs From 06/05/2008,Sub Sale,08,20,207877,Central Region,Kallang
PARC SOMME,62 Somme Road  #01-05 ,17,Strata,380000,22353,2077,21-FEB-2013,Retail,99 Yrs From 06/05/2008,Sub Sale,08,20,207877,Central Region,Kallang
ALEXANDRA CENTRAL,321 Alexandra Road  #02-28 ,60,Strata,2906000,48433,4500,20-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-25 ,31,Strata,1435000,46290,4300,20-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-39 ,27,Strata,1337000,49519,4600,20-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-23 ,83,Strata,4020000,48434,4500,20-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-01 ,116,Strata,6118000,52741,4900,19-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-22 ,15,Strata,1259000,83933,7798,19-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-38 ,20,Strata,1184000,59200,5500,19-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-31 ,17,Strata,1427000,83941,7798,19-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-15 ,65,Strata,5038000,77508,7201,19-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-08 ,88,Strata,5968000,67818,6300,18-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
SULTAN PLAZA,100 Jalan Sultan  #03-16 ,49,Strata,642990,13122,1219,18-FEB-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
ALEXANDRA CENTRAL,321 Alexandra Road  #01-09 ,46,Strata,3218000,69957,6499,18-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-06 ,21,Strata,1266000,60286,5601,18-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-19 ,35,Strata,1997000,57057,5301,18-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-31/32 ,36,Strata,1667000,46306,4302,18-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-18 ,18,Strata,1066000,59222,5502,18-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-19 ,59,Strata,2604000,44136,4100,18-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-13 ,38,Strata,2086000,54895,5100,18-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-30 ,15,Strata,710000,47333,4397,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-04 ,62,Strata,4538000,73194,6800,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-37 ,40,Strata,1808000,45200,4199,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
